1996,Males,Dentistry,24
1996,Males,Education,46
1996,Males,Applied Arts,na
1996,Males,Humanities & Social Sciences,497
1996,Males,Mass Communication,na
1996,Males,Law,75
1996,Males,"Natural, Physical & Mathematical Sciences",449
1996,Males,Accountancy,262
1996,Males,Medicine,97
1996,Males,Business & Administration,358
